age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,wage_class_id
45,Private,187666,Assoc-voc,11,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,45,North America,0
50,Private,204518,Primary Education,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,North America,0
36,Private,150042,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,North America,0
45,Private,98092,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,North America,0
17,Private,245918,Primary Education,7,Never-married,Other-service,Own-child,White,Male,0,0,12,North America,0
59,Private,146013,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,4064,0,40,North America,0
26,Private,378322,Primary Education,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
37,Self-emp-inc,257295,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,75,Asia,1
19,unknown,218956,Some-college,10,Never-married,unknown,Own-child,White,Male,0,0,24,North America,0
64,Private,21174,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
33,Private,185480,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,North America,0
33,Private,222205,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,North America,1
61,Private,69867,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
17,Private,191260,Primary Education,5,Never-married,Other-service,Own-child,White,Male,1055,0,24,North America,0
50,Self-emp-not-inc,30653,Masters,14,Married-civ-spouse,Farming-fishing,Husband,White,Male,2407,0,98,North America,0
27,Local-gov,209109,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,35,North America,0
30,Private,70377,HS-grad,9,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,North America,0
43,Private,415887,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,North America,0
44,Private,170924,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,North America,1
35,Private,190174,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,0
25,Private,193787,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,North America,0
24,Private,279472,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,7298,0,48,North America,1
22,Private,34918,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,European Union,0
42,Local-gov,97688,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5178,0,40,North America,1
34,Private,175413,Assoc-acdm,12,Divorced,Sales,Unmarried,Black,Female,0,0,45,North America,0
60,Private,173960,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,42,North America,0
21,Private,205759,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,0
57,Federal-gov,415887,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,North America,1
41,Private,220531,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,North America,1
50,Private,176609,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,45,North America,0
25,Private,371987,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,0
50,Private,193884,Primary Education,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,South America,0
36,Private,200352,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,North America,0
31,Private,127595,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,0
29,Local-gov,220419,Bachelors,13,Never-married,Protective-serv,Not-in-family,White,Male,0,0,56,North America,0
21,Private,231931,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,45,North America,0
27,Private,248402,Bachelors,13,Never-married,Tech-support,Unmarried,Black,Female,0,0,40,North America,0
65,Private,111095,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,16,North America,0
37,Self-emp-inc,57424,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,60,North America,0
39,unknown,157443,Masters,14,Married-civ-spouse,unknown,Wife,Asian-Pac-Islander,Female,3464,0,40,unknown,0
24,Private,278130,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,North America,0
38,Private,169469,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,80,North America,0
48,Private,146268,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,North America,1
21,Private,153718,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,25,North America,0
31,Private,217460,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,North America,1
55,Private,238638,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,North America,1
24,Private,303296,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Asia,0
43,Private,173321,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,0
26,Private,193945,Assoc-acdm,12,Never-married,Tech-support,Not-in-family,White,Male,0,0,45,North America,0
46,Private,83082,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,33,North America,0
35,Private,193815,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North America,1
41,Self-emp-inc,34987,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,54,North America,1
26,Private,59306,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,40,North America,0
34,Private,142897,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,7298,0,35,Asia,1
19,unknown,415887,Some-college,10,Never-married,unknown,Own-child,Black,Female,0,0,25,North America,0
36,Self-emp-not-inc,205607,Bachelors,13,Divorced,Prof-specialty,Not-in-family,Black,Female,0,0,40,North America,1
22,Private,199698,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,15,North America,0
24,Private,191954,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,North America,0
77,Self-emp-not-inc,138714,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,North America,0
22,Private,399087,Primary Education,3,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,0,0,40,South America,0
29,Private,415887,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,North America,0
62,Private,159841,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,24,North America,0
39,Self-emp-not-inc,174308,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,0
43,Private,50356,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,50,North America,0
35,Private,186110,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,North America,0
29,Private,200381,Primary Education,7,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,0
76,Self-emp-not-inc,174309,Masters,14,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,10,North America,0
63,Self-emp-not-inc,78383,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,North America,0
23,unknown,211601,Assoc-voc,11,Never-married,unknown,Own-child,Black,Female,0,0,15,North America,0
43,Private,187728,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,North America,1
58,Self-emp-not-inc,321171,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,North America,0
66,Private,127921,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,2050,0,55,North America,0
41,Private,206565,Some-college,10,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,45,North America,0
26,Private,224563,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,North America,0
47,Private,178686,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,40,North America,0
55,Local-gov,98545,Primary Education,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North America,0
53,Private,242606,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,North America,0
17,Private,270942,Primary Education,3,Never-married,Other-service,Other-relative,White,Male,0,0,48,South America,0
30,Private,94235,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0,0,40,North America,0
49,Private,71195,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,60,North America,0
19,Private,104112,HS-grad,9,Never-married,Sales,Unmarried,Black,Male,0,0,30,Central America,0
45,Private,261192,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,40,North America,0
26,Private,94936,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Male,0,0,40,North America,0
38,Private,296478,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,40,North America,1
36,State-gov,119272,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7298,0,40,North America,1
33,Private,85043,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,20,North America,0
22,State-gov,293364,Some-college,10,Never-married,Protective-serv,Own-child,Black,Female,0,0,40,North America,0
43,Self-emp-not-inc,241895,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,42,North America,0
67,unknown,36135,Primary Education,7,Married-civ-spouse,unknown,Husband,White,Male,0,0,8,North America,0
30,unknown,151989,Assoc-voc,11,Divorced,unknown,Unmarried,White,Female,0,0,40,North America,0
56,Private,101128,Assoc-acdm,12,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,25,Asia,0
31,Private,156464,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,North America,0
33,Private,117963,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
26,Private,192262,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,North America,0
33,Private,111363,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,North America,1
46,Local-gov,329752,Primary Education,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,North America,0
59,unknown,372020,Bachelors,13,Married-civ-spouse,unknown,Husband,White,Male,0,0,40,North America,1
38,Federal-gov,95432,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North America,1
65,Private,161400,Primary Education,7,Widowed,Other-service,Unmarried,Other,Male,0,0,40,North America,0
40,Private,96129,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North America,1
42,Private,111949,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,North America,0
26,Self-emp-not-inc,117125,Primary Education,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,European Union,0
36,Private,348022,Primary Education,6,Married-civ-spouse,Other-service,Wife,White,Female,0,0,24,North America,0
62,Private,270092,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,North America,1
43,Private,180609,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,North America,0
43,Private,174575,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,1564,45,North America,1
22,Private,410439,HS-grad,9,Married-spouse-absent,Sales,Not-in-family,White,Male,0,0,55,North America,0
28,Private,92262,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
56,Self-emp-not-inc,183081,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,North America,0
22,Private,362589,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,0,0,15,North America,0
57,Private,212448,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,45,North America,1
39,Private,415887,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,North America,0
26,Federal-gov,185885,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,0,0,15,North America,0
17,Private,89821,Primary Education,7,Never-married,Other-service,Own-child,White,Male,0,0,10,North America,0
40,State-gov,184018,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,38,North America,1
45,Private,256649,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,North America,0
44,Private,160323,HS-grad,9,Never-married,Craft-repair,Not-in-family,Black,Male,0,0,40,North America,0
20,Local-gov,350845,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,North America,0
33,Private,267404,HS-grad,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,0,40,North America,0
23,Private,35633,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,40,North America,0
46,Self-emp-not-inc,80914,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,30,North America,0
38,Private,172927,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,North America,0
54,Private,174319,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,North America,0
46,Private,214955,Primary Education,3,Divorced,Craft-repair,Not-in-family,White,Female,0,2339,45,North America,0
25,Private,344991,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,North America,0
46,Private,108699,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,40,North America,0
36,Local-gov,117312,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,0,40,North America,0
23,Private,396099,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,25,North America,0
29,Private,134152,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,0,0,40,North America,0
44,Private,162028,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2415,6,North America,1
19,Private,25429,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,16,North America,0
19,Private,232392,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,40,North America,0
35,Private,220098,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,North America,1
27,Private,301302,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,North America,0
46,Self-emp-not-inc,277946,Assoc-acdm,12,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,North America,0
34,State-gov,98101,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,45,unknown,1
34,Private,196164,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,35,North America,0
44,Private,115562,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,North America,0
45,Private,96975,Some-college,10,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,40,North America,0
20,unknown,137300,HS-grad,9,Never-married,unknown,Other-relative,White,Female,0,0,35,North America,0
25,Private,86872,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,North America,1
52,Self-emp-inc,132178,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North America,1
20,Private,415887,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,North America,0
28,Private,108574,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,North America,0
50,State-gov,288353,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,North America,1
34,Private,227689,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,64,North America,0
28,Private,166481,Primary Education,4,Married-civ-spouse,Handlers-cleaners,Husband,Other,Male,0,2179,40,Central America,0
41,Private,415887,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,65,North America,1
28,Private,110145,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,North America,0
46,Self-emp-not-inc,317253,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,North America,0
28,unknown,123147,Some-college,10,Married-civ-spouse,unknown,Wife,White,Female,0,1887,40,North America,1
32,Private,364657,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,North America,0
41,Local-gov,42346,Some-college,10,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,North America,0
24,Private,241951,HS-grad,9,Never-married,Handlers-cleaners,Unmarried,Black,Female,0,0,40,North America,0
33,Private,118500,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,North America,0
46,Private,188386,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,North America,1
31,State-gov,415887,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,North America,0
35,Private,92440,Primary Education,8,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,North America,1
52,Private,190762,Primary Education,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,South America,0
30,Private,415887,Primary Education,7,Never-married,Other-service,Own-child,White,Female,0,0,19,North America,0
34,Local-gov,243867,Primary Education,7,Separated,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,North America,0
34,State-gov,240283,HS-grad,9,Divorced,Transport-moving,Unmarried,White,Female,0,0,40,North America,0
